,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
25,33.945344764004055,33.89974077104204,33.28928672725467,33.21509654566124,33.371767331148,33.31921339098889,33.3885629792984,32.97589911033132,32.963084988294455,32.828502138871244,32.80306899893984,33.0866161138104,33.211453593668196,32.79579430876059,33.30219927520513,33.585850108311206,33.839578756978206,33.88178756759914,33.64572958040326,33.96014433037144,34.00287165271159
26,33.89936243211885,33.581544242476724,33.3035805256519,33.253679175109035,33.342720545204166,32.96582511944262,33.18602202951304,32.372468701184474,32.77316880718197,32.334891709587,32.061650454227625,31.338063493032177,31.994373016356747,31.62686167862857,31.807724411484912,32.18326652340761,32.9330545155034,32.64090955624785,33.42137584080835,33.507296228133754,33.96035118613475
27,33.830283401335734,33.40094743289609,33.20422556554156,33.20173990032964,33.48327834820135,33.13166319610805,33.539952960355784,33.19712038559561,33.40961958903496,32.89780161193414,33.52033660519736,34.004559302548245,34.91285493886496,34.250596669959904,33.13553712320424,33.448399241103516,33.20851601801392,34.04598235571064,33.76391483125729,33.39305230078299,33.38919264375609
28,34.376305476679505,33.41205383745618,33.417436084167065,33.72366499172808,33.65636034283991,33.09301198167403,33.22040497490403,33.21605843856455,32.891795326720015,32.496833789502766,31.62427383205653,32.27978083584775,32.4804982826252,32.589426246693534,32.17910484583359,32.64163919691685,31.912990297776524,31.549908801416727,31.398596731885313,31.295630514938612,30.18158896240769
29,34.20264534004835,33.738764177871396,34.02459771693773,34.14471082970349,33.99105549407302,33.54633032714065,33.33421801447756,33.08809957525501,33.18453821776302,33.58358249506289,33.47118390830235,33.40609398664962,33.263471528588425,33.81412768135503,33.8445968850441,33.43387290328155,32.8246476657161,33.15469568308155,34.07835685407868,34.484213816800015,33.88240873724502
30,33.89273711810752,34.62932043186353,34.538789836842426,34.68688248979664,34.011694074823374,32.99072079247495,32.24162481093366,32.016776262991456,32.17021594345934,32.51758416302149,33.667377492999265,32.97727215780178,32.68993243544133,33.19701695843762,32.867333292857666,32.81947546663779,32.03909206134848,32.64549184255372,32.542957915227305,32.791565906510556,32.83089960208735
31,34.466073376124946,34.93557191805733,34.84349158593126,34.848566285425754,34.748278466181574,33.957144852624126,33.67412013540831,33.767871972350065,32.993202637516504,33.13147553311162,31.94249138021633,32.06742941642177,31.560076528676007,31.449717067959625,31.54347324395851,31.23335598066128,30.698521261632948,30.781077037200586,30.77501420559138,31.86407223808464,32.47148739416536
32,35.07329716768607,35.6592396649317,35.77712910599625,35.5663088166422,35.510978138489406,34.47424052048843,34.995589358822585,34.88412619679253,35.07963986892724,34.85222950018674,35.226024771266374,35.07336282942131,36.762654251626955,35.606324354094234,35.7920463891943,36.250542559564295,36.83064375154557,35.972628749305706,36.13007658672951,36.19080536223023,35.891442073760174
33,34.02135914277253,34.42242855964806,34.30619998800377,34.53003335525623,34.403296214568954,34.344642406808696,34.50378657547771,35.23547488569241,35.64305770222524,35.39229868009798,35.61787685800898,36.14280720998636,35.995648124730614,36.13085010863571,35.885788863786026,35.111972154118384,35.9842640261656,36.06565339922496,35.70336474085903,35.86684924873009,36.66208271236809
34,33.77793501863289,34.27361752468846,34.10855221158868,34.255156242673166,35.395052936535926,35.54424107383886,35.42438906135517,35.602604917856766,35.234985059900715,33.7370673227249,33.772089863554825,34.23272258392876,34.68005788988821,34.876245537981454,35.31034980923594,34.555889522710544,34.37625487763534,34.105456527117646,34.18113556349992,33.562805143456934,34.48572392205192
35,34.4599987455177,33.62513061335313,33.05968987735827,32.59970793857553,32.47783818760308,32.74935132149129,32.61583225864331,31.844450302327324,31.352424452241074,31.424972970133403,31.203630470135717,31.111876333314804,31.24652359265213,31.493142069110572,31.436417231712923,31.629977815611102,31.102810324891596,31.10250102634276,30.67821765130232,31.089668415768333,30.713967061022416
36,34.21199256097554,34.67229513946413,34.261385481575815,34.76577939986884,35.50537088723857,34.61413511082893,34.66984298213585,34.447190267047525,34.24091975360676,34.956986891166885,35.26735845985503,35.60534749139413,35.907936968626245,36.10261926973161,36.04392192400123,36.37933061560692,36.35208993951539,36.91455428351115,36.63507244455033,36.51330310696424,36.938078240508986
37,34.29612380243829,33.24626800103891,33.318551047016854,32.97028167091903,32.87556910937775,33.14422710011515,33.15192152721188,32.599488874059006,33.1129261031824,33.33692601396349,33.78661911617085,33.12625432909491,32.98685281950845,32.44939876576651,32.63944664136824,32.073200953447994,32.92633640183012,33.534175640760196,33.14581126234854,33.58149846042284,33.048189176084236
38,34.72526767707538,34.26215808504042,34.60238679042783,35.36147986708366,35.59252629008405,35.889962356181215,36.145652827857084,36.602619290904606,36.24333433341903,36.7501774648762,36.688470823402824,36.881745184050864,37.25743216634963,37.28591776205001,37.343662180955945,38.04206587321406,37.58458576049093,36.589254363245075,36.851101441115915,37.431107377303306,37.285168848340206
39,35.17667851895097,35.17554261988429,35.2040909711781,35.26567313769321,35.81759931466589,35.664896130550716,35.66662742630419,36.16291883760667,35.733310232906824,35.57680238754779,36.24787357921029,36.7294808676898,36.191868186326076,35.64586618742517,34.75506189692804,35.103043834574805,34.255489609584764,33.50621599175089,33.4633727124677,34.134577866340756,33.246247813817455
40,34.281922953525864,34.2277122736163,33.80841169284864,33.870140831871204,33.00281963961347,33.78849933326812,34.0789899474514,34.56915551849379,34.47450229907748,34.67193528283034,35.375893807009454,34.96859515208618,35.91591318137753,36.22452120257947,35.88941688178798,35.9065220745873,35.84819782906958,36.2798249385756,36.78628331837071,37.333263794151414,37.17143462523829
41,34.16196387863503,34.74095940269193,34.36376182353024,34.55953780636533,34.260869361151634,35.232790095345145,35.298541025896235,35.43619418255575,35.04550226030275,35.05079803230301,34.57717129993797,35.084378762317336,35.05752972196007,35.13922138054735,35.47786155012996,35.216942665997934,34.77059408144127,34.29021130592492,34.4283167583318,34.29843698186617,33.95402790405683
42,34.02521797942922,34.5008471890443,34.63939933369795,34.069196492956735,34.98898048990221,33.75696311186939,34.41270492114032,34.537414008164234,34.38209512026145,34.22506580332635,33.59668829300322,33.86169892520749,33.63196455205531,32.77757798486069,32.92518957046532,32.856654614708546,32.893234967150576,32.66139245740452,33.14684893915315,33.746879897999996,33.29609430527601
43,34.40980412596638,34.49576953065131,34.17387716524019,33.87869714805887,34.03054814302906,34.2182873026268,34.30520670656612,34.297904279012386,34.44641595403452,34.698965299122975,34.377846377374446,34.35096148026555,34.38693311263653,35.165647173698815,35.504997933108285,35.48819807030413,36.041160984670725,36.52772668526664,36.2668982669685,36.391862891974135,37.12448081716048
44,34.05287880745423,34.22314954680112,34.458423235795024,34.495387531978594,34.55186902061559,33.88077868972243,33.495939677437235,33.67280713168116,34.12116564311044,34.70498386965628,34.38067455059633,34.471432528307226,34.484328683680836,33.9436127303552,33.37147737340785,33.07142407853463,32.65919074048831,32.08902580155472,32.125159529738426,31.60573683278702,31.538617692222406
45,33.908156759751215,33.20520769054115,33.44203846652646,32.429764005402426,32.81745743503428,32.16923949169592,32.99016553051443,33.20514197295286,32.25487191140773,32.444913289774085,33.599406839779064,34.17148098555741,33.62245488744388,33.12195589727214,32.92202333661473,33.8568171456703,33.66615606478842,33.4318161590641,33.50684402029496,33.45364992646952,33.43903176486965
46,34.01400902166785,34.539660483454334,34.28218735077152,34.620571922610644,34.5184612132972,34.54316365160832,34.6180348186764,34.264725696580875,34.35919912198362,34.013440129578555,34.55642309412046,33.93216295673254,34.822178382887714,35.02757243925666,34.677748909272665,34.900601341196804,35.23983095062016,35.10204177661815,35.883427462984145,35.45597912121002,35.2737976773225
47,33.68607554639913,33.76442891747924,33.90094857910123,33.24198420682891,31.95151528979302,32.09395925540733,32.59490375007665,32.97885617654973,33.25226057695323,33.55472190979211,33.11376927179787,33.48121705967084,33.84525776980265,34.08185536475135,34.15199748174655,33.34935458688381,33.867325483068264,33.529334093292654,33.12333922008134,32.994930470809855,33.073277000902955
48,33.88053569957923,33.96161287756783,34.73034011629046,34.60213277139527,34.616684544976806,34.564481748655794,34.44724668777655,33.8305994867276,33.349880150599034,33.22415935020566,33.896228978175486,33.65749966651166,33.514830257401385,33.27384749311725,32.87222805705203,33.1121076006139,33.16392792311849,32.84489512856163,33.61810652615027,33.170855926875646,33.39779244264531
49,34.71818810001143,35.129160734273974,34.874400918762475,35.24253138259431,34.70544628233624,34.35953624080932,34.6802047242026,34.94748055405938,35.467496441643746,35.57917205642675,37.187357602466726,37.119190503269344,37.11904771207706,37.03669794350648,36.98454711733246,36.965297608423455,36.85488670693902,37.14263638906656,36.07908834575139,35.16832285915309,34.99913336333427
50,33.98447239385146,34.130387091817234,34.30446769085509,34.24214081553147,33.854121462458565,33.96965895774002,34.59350112619998,34.62727878081604,36.135555766472464,35.30060475095731,34.75353793532796,36.019086999419095,35.26240482962052,35.13325790900933,35.09859457692398,34.85374910925826,35.048796707432125,36.070601991216996,36.81163716084085,36.00012184393571,35.65422914229242
51,33.65734390810645,34.43203675506261,33.9784110333071,34.033706234550955,34.77991956970718,34.392921934965905,34.515905324151,34.81172260297811,34.373744094853286,35.19213762541133,35.567673327634246,36.31735829473228,36.510873873114996,36.76527936059645,37.53778687650322,37.529012037425765,36.90206225028563,37.361542646696634,37.17221273735718,36.949532421369156,37.81163402617701
52,34.18562822673232,33.748218156873556,34.31103011127436,34.70789114034577,35.67614257572589,35.9974052139936,36.5018525636127,36.023652896083675,37.0133842636675,36.56609413761564,36.920704557203905,36.84667508455884,37.365168812673986,36.70794802282824,36.19714029770895,37.608580576970795,37.785444535819465,38.12331585035519,38.972480642760296,38.69826311552293,38.48603138811761
53,33.68504925303772,33.43518801965688,33.43337502986685,32.76175451831197,32.391933686782586,32.806099305838366,33.2946048608395,33.64161624448029,34.06608648965404,33.394357773222076,33.693746530666836,35.18973011559443,35.635674645682826,35.94977951624794,35.61943967646536,34.75648417104465,34.56906237533082,34.53658028087204,35.89646923600493,36.08431087586994,36.11244668133852
54,34.26983020856018,35.209510701920884,35.39789422297883,35.72148943518178,36.44321099047224,37.09195608841291,37.4941086015627,36.800433686314946,37.22074149177899,37.01359518838116,36.89474792672993,37.3194576379053,37.24666280282401,36.839599444054265,36.46263598362985,36.53126397223366,36.48410360146849,36.09974676343905,35.095007465621876,34.88572715006721,34.297439764349264
55,34.69942392113277,33.69108684807003,32.902174904821564,33.18172463193106,33.426233839451676,33.65091398925802,34.859105208265206,34.60452186116811,34.98101594270575,34.75757860088024,35.06371279937505,35.309550919137735,34.84746656991791,34.806253353121136,34.8707974884606,35.042622218687335,36.124248882518906,35.77179140328407,35.95466206982772,35.15301386641543,35.1658805459633
56,34.811822241794125,34.80670713787445,35.232234176944154,35.281857615038426,35.23044111052813,35.53910467480707,35.9828958503771,36.04704246443996,36.33892093754866,36.274133391779834,36.039100474548825,35.86967441527685,36.491361039467655,36.17346961404189,36.05292473119531,35.60246660694653,36.532448378205366,36.6724262979417,37.397687749131734,37.142077930418054,37.344996886909975
57,34.69594914578507,34.58387832808404,34.36538925255269,33.982755326955065,33.43642532562482,33.753532617376166,33.24120449269376,33.46732971828227,33.90611967487475,33.97703952566174,34.316507440487186,34.288564756750226,33.02449111456898,32.82930412267936,32.787363107382,32.04197179641834,31.651246714697677,31.90501145896073,32.44251050254399,32.75140338477862,32.432897275966596
58,34.466600157103926,34.45587722818132,34.054308565315345,33.73391736375279,34.00080500978065,33.75954958684088,32.370013882542814,32.77609008925432,32.65571004287489,32.591485549739566,32.4218466144109,31.95114706060619,32.08546740514151,32.36316351015056,31.554351107956258,32.156735963842124,32.89101770852621,33.34918538775503,32.806723168862746,32.370721705229315,31.389093513138967
59,34.1329444863833,33.57090140778157,33.539700058930556,33.24292269020441,32.73005469241338,33.217449896891644,33.96036059601142,34.037316760266584,34.52670749163399,33.81302887403419,34.28058874534358,34.190658389572334,33.98746094486997,33.44971705514282,33.426450232668614,33.957455674951724,33.12660073274085,34.028016143513554,33.79556012832474,33.23229017366639,33.5858179111491
60,35.24572790274185,35.1432567679924,35.286266744962155,34.95292668118212,35.059000479750544,34.74150492334837,35.058645631675226,35.17035684162068,35.98202107855795,35.35753204430672,35.55115686141469,35.80326209003044,35.91317270167366,35.716814917442115,36.9384130511872,37.490226202185106,37.82528590175586,38.02759583594122,37.96499005025461,37.46084730142683,37.359177166300434
61,34.81287063759397,35.06164059635655,34.83349255846201,35.47460450368371,34.858926788731516,35.083403294303,34.79903560409141,34.96644676025459,34.41876112369096,34.40144361703929,34.61144007500809,34.32766055307309,34.60806708369069,34.068642193453286,33.77177756668707,33.646369112127815,34.20461196268142,34.06919408155065,34.415636792433624,34.328117988894824,33.95527851465636
62,34.275286614746875,34.755925215319515,35.00698366619932,35.413857559072504,35.23047165522853,35.265799888251976,35.13696573757857,34.48627350528737,34.43070816954738,34.46884977874158,34.96652417015515,35.01521363296235,35.39776439266511,35.374749984186884,35.14044022523501,35.074803778810285,35.66492819510107,34.92210689889268,34.98267488397991,35.0663900055511,34.56647174465386
63,34.83333958849686,34.18277365468471,34.38354194441591,33.902381027090705,34.23650252765972,34.46894319777508,34.19759313905017,34.656452800652346,34.352003252479655,34.721258416569576,35.20814236098388,35.742929900534286,35.27460828661093,35.829605073139334,35.1503188638653,34.7293079710868,34.68918361947815,34.724775154689354,34.8044502380008,34.905908956917834,35.42057988886176
64,33.70710529301799,33.23223469399588,33.301557529521894,33.14107563524711,31.99904317254967,32.40486483659266,32.87789422190147,32.740494866208564,31.994627844894076,32.438545355971925,32.564321171222964,32.32224450085515,32.31587275685812,32.38352132307093,31.869473271520075,32.23967807153358,32.7038328226539,31.8103252724557,31.87117578609035,31.19584979645685,31.69821869338456
65,34.18143650612586,34.503882079155446,34.54908485020613,34.223583103449236,34.13514641647262,33.9005211463873,33.382776559436806,33.00957739848105,33.231487962182634,33.23688885135928,33.10062671443343,33.327111668092606,33.690871521473845,33.521333444342545,33.80957726595321,34.08444058897077,34.24850342586593,35.07596045561002,35.18655418346729,35.73752861536581,36.41152793746892
66,33.920944161059246,33.60839332087718,33.43972810876581,33.17996132887557,33.373644315117765,33.50376515154612,33.13380090779593,33.06782685449924,32.86338031891871,32.69669182371462,32.72294189631349,32.52373564101171,32.3842609957515,32.12851676245498,32.282677411666484,32.05910369601522,32.46145228469852,31.992229302554737,32.276059265266234,32.30629744751662,32.47538789699238
67,33.57284857781157,33.69269902624199,33.83058399629973,34.36178262747503,34.57719717579232,34.116851563788366,33.62315270327327,34.08030398913803,34.69916719061831,34.300971073982026,34.51443645167459,34.64307857941406,35.0887775889479,35.22289987936057,35.08676582676592,35.088644341227365,35.35026581713708,35.83325895789638,36.22502752928256,36.40356249756293,36.928708665386004
68,33.914162241137056,33.41066053497481,33.51135587189991,34.40024005045742,35.026097872630615,34.92607213383567,35.15474851377708,35.71576770255143,36.02224011340214,35.90798790617379,36.51780849681215,37.55425302435169,36.93984099722774,37.37576295529141,36.82746604479467,36.516988187357164,36.249997173801226,35.570449142800285,36.048181624878076,36.54000553333333,37.084749937619925
69,34.222435202424535,34.651255805767164,34.93512009031871,35.425821429898974,35.636472057410195,36.10444748277901,36.08235496546272,34.87151291698991,35.2937800925337,35.06408165526319,34.860156556219685,35.03039696738448,35.47662666688519,35.45121575125246,35.57658452194247,34.84054153473715,34.114740370945796,33.552130747135855,33.63516641442942,33.13632284811892,33.295010966457575
70,34.61413030633873,34.45005431011796,34.262777321929704,34.61850377869403,34.589295098027605,34.64514345492867,33.97351931876892,34.5973951402757,34.17311504159625,34.31813826249056,33.577749045457736,33.036616294648134,33.0915684893761,33.412923293243196,33.33389532824983,33.67234274732055,33.72807848780185,34.1742337817531,33.887187566156,34.039246072817406,33.74093382472982
71,34.01076725431761,34.05566768907621,33.89389991010617,35.0630965090604,35.25505405883755,35.11124157795288,34.62722829586015,34.69695164405651,34.67122770129905,35.45574916935645,35.99790884972297,36.87481390823814,37.52749058643435,37.787686699313156,37.2590150404405,37.02639065875749,37.657666681032254,38.18557259585886,37.9612056992887,38.56253362085139,38.83031237041054
72,34.675379089596234,34.09206611550783,34.77159694734637,34.638659166750585,34.37677783010283,34.726421055892644,35.52870109350574,35.73671894197547,35.56573972282244,35.96288999879018,36.43153314813736,36.449714128755815,36.26201062908187,36.29347369404171,36.433234831830696,35.587347050406855,35.65966627131555,35.617031795192126,36.05808547965014,36.07878992419223,37.048073057145366
73,33.87314249627267,33.036365803382814,32.50768762352094,33.184273890091625,32.97043143406114,33.574820024199276,33.24392744163777,33.12742944206456,33.25949850955148,33.016563638994306,32.48422930940539,31.653910040201595,31.550377768964783,32.021652316352316,30.793067572956335,30.57572004932707,30.6775456276962,29.827277358459458,29.986092049947743,30.02208866064467,29.564269574966758
74,33.33710136375311,34.26596756711175,33.3815342866361,33.31914045954541,32.96662332788994,33.33129909524943,32.74266675926016,32.12072427238622,32.00246325426491,31.843706209554682,31.360537540579777,31.494123424868086,30.879211393882265,30.503357210358,30.311435715329186,30.192287744673433,29.49729459113673,29.2984020915616,29.715989885287442,29.587912378249698,29.24809444107575
75,35.06234309925253,35.17037704603538,35.69445003559494,35.49868532979999,35.48452372197482,35.77647002599226,35.442872150469185,34.65077385380967,33.97343139418932,34.498495386726255,33.833898154859085,33.59138001332309,33.454242485900096,33.62009259775125,33.5623582523656,32.86109610363056,31.782700691127967,31.69530622280306,32.143817149507036,32.709663971910416,33.46166848876422
76,34.04345013899222,34.45203266508513,34.037615165501194,34.58979577904781,34.04701991440589,33.49910255413795,32.777467762665,33.110649782330924,33.57140836761922,34.23309806478509,34.00723171122962,34.45669945090669,35.64102014546176,35.75233472285014,35.83764298682204,36.19809599717598,36.306338391085454,35.69472493371581,35.69787097241231,35.9084153288961,35.68951234172226
77,33.939549419511046,34.67505788592328,34.81946364585244,35.09193005319058,35.23166174599776,34.537647836900035,35.097508145790556,35.47153631724762,35.86143086984004,35.08871400310272,35.02863704139975,34.84519473694423,34.67153793379437,35.01811162656641,34.38112261905726,34.473914348315176,34.24407991051851,34.24048103357078,34.321128031795766,33.991196041052454,34.30493052782187
78,35.093207727456644,35.793193029683835,36.40385558851917,36.48547015437807,36.250127207793845,36.18885288169781,35.70194946024848,35.75263299467768,35.69328390513465,35.77854333697327,35.13152944984642,35.59709800776335,34.87081359667294,34.97016691151922,34.81777573852737,35.65140681435863,35.70519079646001,35.02022198588864,35.644902198256915,35.57290890351056,36.02850028187818
79,34.64074819961675,34.27629365908915,33.88958528427401,33.53845694310075,33.675085292540345,34.25003091234735,34.09883065882131,33.43155539527019,34.06153695579417,34.17030069349633,34.1891950166136,33.85864475364456,33.18021655066885,33.626150501634115,32.59870133508917,32.13145830001295,32.294642661811125,32.093899367934846,31.497223193464126,31.60113965048287,30.837623526935413
80,34.45927489949965,34.6222370714931,34.84541445531539,34.912286855003636,34.912050873856984,35.44100350536288,35.96642058239977,36.374970573439555,36.47479431132746,36.96887847969843,36.220384559798475,35.867288241543754,36.46141016775572,36.19013552750545,36.720354329976075,35.711913278212464,34.6298231906779,34.782415124750635,35.65145444948872,36.057907921064775,35.85074207654068
